t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_deg,pitch_deg,throttle_us,motor_us,m1,m2,m3,m4,mode,rc_roll,rc_pitch,rc_throttle,rc_yaw,rc_age_us,att_sp_roll,att_sp_pitch,att_sp_yaw,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_meas_roll,rate_meas_pitch,rate_meas_yaw,rate_out_roll,rate_out_pitch,rate_out_yaw
33356521,-0.073,-0.077,0.943,-0.03,9.33,4.72,0.62,1.79,1260,1260,1326,1222,1258,1234,0,1500,1500,1260,1500,4294967283,0.00,0.00,1.76,-0.62,-1.79,0.00,-0.03,9.33,4.72,-20.78,14.44,-32.77
33360521,-0.018,-0.070,0.961,-0.20,9.57,4.82,0.57,1.82,1260,1260,1307,1213,1279,1241,0,1500,1500,1260,1500,4294967284,0.00,0.00,1.78,-0.57,-1.82,0.00,-0.20,9.57,4.82,-14.53,-0.39,-33.20
33364521,-0.109,-0.010,1.210,-0.03,10.11,4.65,0.56,1.90,1260,1260,1307,1207,1279,1247,0,1500,1500,1260,1500,4294967285,0.00,0.00,1.80,-0.56,-1.90,0.00,-0.03,10.11,4.65,-17.43,-3.66,-33.09
33368521,-0.190,-0.004,1.157,1.15,8.11,5.07,0.56,1.98,1260,1260,1336,1216,1252,1236,0,1500,1500,1260,1500,4294967282,0.00,0.00,1.82,-0.56,-1.98,0.00,1.15,8.11,5.07,-26.07,16.79,-34.15
33372521,-0.110,0.030,0.919,1.28,8.38,5.04,0.58,2.06,1260,1260,1312,1208,1276,1244,0,1500,1500,1260,1500,4294967283,0.00,0.00,1.84,-0.58,-2.06,0.00,1.28,8.38,5.04,-18.50,-0.56,-34.35
33376521,-0.062,0.051,0.954,1.02,9.34,4.79,0.62,2.12,1260,1260,1303,1205,1285,1247,0,1500,1500,1260,1500,4294967284,0.00,0.00,1.86,-0.62,-2.12,0.00,1.02,9.34,4.79,-15.62,-6.64,-34.07
33380521,-0.101,-0.046,0.940,1.60,7.93,5.15,0.60,2.19,1260,1260,1328,1216,1262,1234,0,1500,1500,1260,1500,4294967285,0.00,0.00,1.88,-0.60,-2.19,0.00,1.60,7.93,5.15,-21.89,12.05,-35.05
33384521,-0.106,-0.057,0.931,1.31,8.11,5.16,0.57,2.26,1260,1260,1310,1210,1280,1240,0,1500,1500,1260,1500,4294967284,0.00,0.00,1.90,-0.57,-2.26,0.00,1.31,8.11,5.16,-15.12,-0.22,-35.30
33388521,-0.180,0.005,1.146,1.76,8.21,4.90,0.58,2.33,1260,1260,1316,1204,1274,1246,0,1500,1500,1260,1500,4294967283,0.00,0.00,1.92,-0.58,-2.33,0.00,1.76,8.21,4.90,-21.31,0.10,-35.02
33392521,-0.235,-0.013,1.191,2.10,6.61,5.09,0.58,2.41,1259,1259,1327,1217,1261,1231,0,1500,1500,1259,1500,4294967284,0.00,0.00,1.94,-0.58,-2.41,0.00,2.10,6.61,5.09,-20.75,13.91,-35.65
33396521,-0.175,0.023,0.992,2.28,6.63,5.00,0.60,2.48,1260,1260,1315,1207,1275,1243,0,1500,1500,1260,1500,4294967285,0.00,0.00,1.96,-0.60,-2.48,0.00,2.28,6.63,5.00,-19.84,1.61,-35.70
33400521,-0.134,0.042,1.005,1.84,7.05,5.10,0.62,2.55,1259,1259,1308,1208,1282,1238,0,1500,1500,1259,1500,4294967284,0.00,0.00,1.98,-0.62,-2.55,0.00,1.84,7.05,5.10,-14.97,-1.91,-36.15
33404521,-0.152,-0.063,1.034,1.72,6.19,5.48,0.60,2.61,1259,1259,1320,1214,1272,1230,0,1500,1500,1259,1500,4294967283,0.00,0.00,2.01,-0.60,-2.61,0.00,1.72,6.19,5.48,-16.96,8.32,-37.18
33408521,-0.197,-0.061,0.929,1.72,5.59,5.28,0.59,2.67,1259,1259,1319,1211,1273,1233,0,1500,1500,1259,1500,4294967284,0.00,0.00,2.03,-0.59,-2.67,0.00,1.72,5.59,5.28,-17.98,6.68,-37.03
33412521,-0.215,0.046,1.150,1.54,5.76,5.00,0.61,2.74,1260,1260,1312,1208,1280,1240,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.05,-0.61,-2.74,0.00,1.54,5.76,5.00,-16.69,0.55,-36.70
33416521,-0.233,0.047,1.256,1.40,4.55,5.26,0.62,2.80,1260,1260,1324,1218,1270,1228,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.07,-0.62,-2.80,0.00,1.40,4.55,5.26,-16.92,11.77,-37.49
33420521,-0.209,0.028,0.982,1.69,3.78,5.50,0.63,2.87,1260,1260,1326,1210,1270,1234,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.09,-0.63,-2.87,0.00,1.69,3.78,5.50,-20.36,8.96,-38.22
33424521,-0.187,0.002,1.054,0.63,4.90,5.68,0.63,2.93,1259,1259,1300,1206,1294,1236,0,1500,1500,1259,1500,4294967284,0.00,0.00,2.11,-0.63,-2.93,0.00,0.63,4.90,5.68,-9.33,-6.32,-38.85
33428521,-0.172,-0.053,1.071,0.49,3.60,6.01,0.62,2.98,1260,1260,1327,1217,1271,1225,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.14,-0.62,-2.98,0.00,0.49,3.60,6.01,-16.01,12.81,-39.80
33432521,-0.147,-0.077,0.864,0.89,2.70,5.73,0.59,3.03,1260,1260,1329,1211,1269,1231,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.16,-0.59,-3.03,0.00,0.89,2.70,5.73,-20.31,10.53,-39.52
33436521,-0.145,-0.021,1.179,0.29,3.83,5.13,0.58,3.09,1260,1260,1305,1205,1291,1239,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.18,-0.58,-3.09,0.00,0.29,3.83,5.13,-12.36,-5.82,-38.57
33440521,-0.154,0.021,1.330,0.14,2.12,5.59,0.58,3.14,1260,1260,1330,1222,1268,1220,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.20,-0.58,-3.14,0.00,0.14,2.12,5.59,-15.82,16.72,-39.76
33444521,-0.126,0.008,1.031,0.41,1.30,5.96,0.58,3.19,1260,1260,1329,1211,1271,1229,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.22,-0.58,-3.19,0.00,0.41,1.30,5.96,-19.17,10.66,-40.77
33448521,-0.181,0.015,1.055,-0.41,2.63,5.88,0.58,3.25,1260,1260,1304,1204,1296,1236,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.25,-0.58,-3.25,0.00,-0.41,2.63,5.88,-10.32,-6.69,-40.90
33452521,-0.174,-0.035,1.025,-0.36,0.99,6.09,0.57,3.29,1260,1260,1333,1219,1269,1219,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.27,-0.57,-3.29,0.00,-0.36,0.99,6.09,-16.75,16.86,-41.61
33456521,-0.118,-0.068,0.815,-0.17,0.28,5.60,0.53,3.33,1260,1260,1327,1213,1273,1227,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.29,-0.53,-3.33,0.00,-0.17,0.28,5.60,-17.82,10.51,-40.91
33460521,-0.118,-0.028,1.143,-0.05,1.46,5.00,0.51,3.37,1260,1260,1312,1200,1286,1242,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.31,-0.51,-3.37,0.00,-0.05,1.46,5.00,-17.47,-4.79,-39.93
33464521,-0.143,0.062,1.302,-0.24,-0.28,5.47,0.54,3.40,1260,1260,1334,1222,1268,1216,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.33,-0.54,-3.40,0.00,-0.24,-0.28,5.47,-15.37,18.49,-41.14
33468521,-0.173,0.077,1.020,-0.13,-1.31,5.84,0.56,3.44,1260,1260,1333,1215,1271,1221,0,1500,1500,1260,1500,4294967281,0.00,0.00,2.36,-0.56,-3.44,0.00,-0.13,-1.31,5.84,-17.68,14.01,-42.18
33472521,-0.176,0.082,0.989,0.34,-0.13,5.66,0.59,3.48,1259,1259,1318,1194,1284,1240,0,1500,1500,1259,1500,4294967284,0.00,0.00,2.38,-0.59,-3.48,0.00,0.34,-0.13,5.66,-20.86,-3.69,-42.08
33476521,-0.161,-0.002,0.956,-0.11,-1.12,5.48,0.58,3.52,1259,1259,1326,1218,1274,1218,0,1500,1500,1259,1500,4294967285,0.00,0.00,2.40,-0.58,-3.52,0.00,-0.11,-1.12,5.48,-13.32,13.28,-41.97
33480521,-0.123,-0.137,0.854,-0.16,-2.08,5.20,0.54,3.53,1259,1259,1330,1216,1270,1220,0,1500,1500,1259,1500,4294967284,0.00,0.00,2.42,-0.54,-3.53,0.00,-0.16,-2.08,5.20,-16.01,14.04,-41.67
33484521,-0.142,-0.094,1.097,1.14,-1.29,4.68,0.51,3.55,1259,1259,1326,1192,1272,1246,0,1500,1500,1259,1500,4294967283,0.00,0.00,2.44,-0.51,-3.55,0.00,1.14,-1.29,4.68,-27.28,0.17,-40.85
33488521,-0.196,0.015,1.297,0.66,-1.97,4.74,0.52,3.59,1259,1259,1324,1216,1276,1220,0,1500,1500,1259,1500,4294967284,0.00,0.00,2.46,-0.52,-3.59,0.00,0.66,-1.97,4.74,-13.83,11.52,-41.20
33492521,-0.236,0.056,1.071,0.94,-3.76,5.27,0.53,3.62,1260,1260,1342,1220,1262,1216,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.48,-0.53,-3.62,0.00,0.94,-3.76,5.27,-19.81,21.37,-42.52
33496521,-0.201,0.143,0.915,1.96,-2.84,4.83,0.57,3.64,1260,1260,1327,1193,1275,1245,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.50,-0.57,-3.64,0.00,1.96,-2.84,4.83,-26.44,0.36,-41.87
33500521,-0.172,0.065,0.966,1.07,-2.53,4.35,0.60,3.67,1260,1260,1316,1212,1286,1226,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.52,-0.60,-3.67,0.00,1.07,-2.53,4.35,-11.34,4.57,-41.11
33504521,-0.149,-0.055,0.926,1.44,-4.42,4.66,0.58,3.69,1260,1260,1343,1221,1259,1217,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.54,-0.58,-3.69,0.00,1.44,-4.42,4.66,-20.78,22.60,-41.97
33508521,-0.191,0.004,1.089,2.34,-3.87,4.22,0.59,3.72,1260,1260,1329,1197,1273,1241,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.55,-0.59,-3.72,0.00,2.34,-3.87,4.22,-25.75,3.83,-41.29
33512521,-0.243,0.102,1.264,2.18,-3.92,3.80,0.62,3.74,1260,1260,1325,1211,1275,1229,0,1500,1500,1260,1500,3989,0.00,0.00,2.57,-0.62,-3.74,0.00,2.18,-3.92,3.80,-17.85,8.35,-40.63
33516521,-0.215,0.122,1.088,2.68,-5.92,4.39,0.66,3.75,1260,1260,1349,1219,1255,1217,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.59,-0.66,-3.75,0.00,2.68,-5.92,4.39,-23.33,24.68,-42.01
33520521,-0.111,0.186,1.008,2.76,-5.28,4.07,0.72,3.74,1260,1260,1325,1203,1277,1235,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.61,-0.72,-3.74,0.00,2.76,-5.28,4.07,-20.52,4.56,-41.58
33524521,-0.138,0.066,0.968,2.08,-4.87,3.59,0.75,3.76,1260,1260,1319,1211,1281,1229,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.62,-0.75,-3.76,0.00,2.08,-4.87,3.59,-14.09,5.79,-40.78
33528521,-0.159,-0.060,0.964,2.19,-6.27,3.90,0.73,3.77,1260,1260,1340,1220,1262,1218,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.64,-0.73,-3.77,0.00,2.19,-6.27,3.90,-19.79,20.50,-41.59
33532521,-0.192,-0.016,1.165,2.63,-6.31,3.77,0.73,3.79,1260,1260,1333,1207,1269,1231,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.65,-0.73,-3.79,0.00,2.63,-6.31,3.77,-22.81,10.32,-41.50
33536521,-0.227,0.050,1.185,2.63,-6.66,3.14,0.75,3.81,1259,1259,1330,1212,1268,1226,0,1500,1500,1259,1500,4294967283,0.00,0.00,2.66,-0.75,-3.81,0.00,2.63,-6.66,3.14,-19.75,12.98,-40.40
33540521,-0.238,0.050,1.078,2.81,-7.76,3.08,0.78,3.82,1259,1259,1339,1217,1259,1221,0,1500,1500,1259,1500,4294967284,0.00,0.00,2.68,-0.78,-3.82,0.00,2.81,-7.76,3.08,-21.23,19.56,-40.42
33544521,-0.075,0.059,1.087,2.50,-7.09,3.18,0.83,3.80,1259,1259,1322,1208,1276,1230,0,1500,1500,1259,1500,4294967285,0.00,0.00,2.69,-0.83,-3.80,0.00,2.50,-7.09,3.18,-17.71,6.10,-40.78
33548521,-0.098,0.031,0.988,1.58,-7.24,2.92,0.86,3.81,1260,1260,1324,1220,1276,1220,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.70,-0.86,-3.81,0.00,1.58,-7.24,2.92,-12.25,12.04,-40.41
33552521,-0.250,-0.074,0.945,1.71,-8.27,2.86,0.85,3.82,1260,1260,1338,1220,1262,1220,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.71,-0.85,-3.82,0.00,1.71,-8.27,2.86,-19.94,19.66,-40.43
33556521,-0.246,0.001,1.037,2.26,-8.26,2.60,0.85,3.83,1259,1259,1333,1207,1265,1231,0,1500,1500,1259,1500,4294967284,0.00,0.00,2.72,-0.85,-3.83,0.00,2.26,-8.26,2.60,-23.65,11.82,-40.02
33560521,-0.193,0.086,1.193,1.66,-8.57,2.07,0.89,3.83,1260,1260,1327,1221,1271,1221,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.73,-0.89,-3.83,0.00,1.66,-8.57,2.07,-14.88,14.54,-39.06
33564521,-0.205,0.015,1.061,1.95,-9.43,2.09,0.89,3.84,1260,1260,1339,1219,1259,1223,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.74,-0.89,-3.84,0.00,1.95,-9.43,2.09,-21.57,19.46,-39.20
33568521,-0.130,0.023,0.933,1.80,-8.68,2.11,0.91,3.85,1260,1260,1323,1209,1275,1233,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.75,-0.91,-3.85,0.00,1.80,-8.68,2.11,-18.27,6.78,-39.35
33572521,-0.154,-0.049,0.879,0.51,-9.77,2.02,0.88,3.85,1260,1260,1328,1234,1270,1208,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.76,-0.88,-3.85,0.00,0.51,-9.77,2.02,-8.40,21.61,-39.26
33576521,-0.265,-0.005,0.837,1.50,-9.47,1.52,0.89,3.86,1260,1260,1335,1207,1261,1237,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.76,-0.89,-3.86,0.00,1.50,-9.47,1.52,-26.55,11.02,-38.33
33580521,-0.148,0.072,1.241,0.74,-9.30,0.83,0.92,3.86,1260,1260,1320,1222,1272,1226,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.77,-0.92,-3.86,0.00,0.74,-9.30,0.83,-13.08,11.94,-37.00
33584521,-0.139,0.022,0.988,0.10,-10.60,1.18,0.92,3.86,1260,1260,1334,1234,1260,1212,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.77,-0.92,-3.86,0.00,0.10,-10.60,1.18,-13.25,24.01,-37.75
33588521,-0.156,-0.029,0.897,0.69,-9.87,1.37,0.91,3.86,1260,1260,1328,1208,1268,1236,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.77,-0.91,-3.86,0.00,0.69,-9.87,1.37,-22.83,8.37,-38.20
33592521,-0.080,-0.018,1.050,0.05,-9.19,1.00,0.86,3.84,1260,1260,1317,1219,1277,1227,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.77,-0.86,-3.84,0.00,0.05,-9.19,1.00,-12.88,8.42,-37.51
33596521,-0.093,-0.034,0.871,-0.90,-10.85,0.75,0.82,3.82,1260,1260,1333,1241,1261,1205,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.77,-0.82,-3.82,0.00,-0.90,-10.85,0.75,-9.72,27.36,-37.04
33600521,-0.149,-0.094,1.030,-0.26,-10.70,0.26,0.78,3.80,1259,1259,1330,1214,1260,1232,0,1500,1500,1259,1500,4294967283,0.00,0.00,2.77,-0.78,-3.80,0.00,-0.26,-10.70,0.26,-22.23,13.79,-36.06
33604521,-0.143,-0.032,1.247,0.18,-10.02,-0.03,0.76,3.80,1259,1259,1324,1212,1264,1236,0,1500,1500,1259,1500,4294967284,0.00,0.00,2.77,-0.76,-3.80,0.00,0.18,-10.02,-0.03,-21.14,9.24,-35.50
33608521,-0.154,-0.026,1.080,-1.10,-10.71,0.42,0.73,3.80,1259,1259,1322,1236,1268,1210,0,1500,1500,1259,1500,4294967285,0.00,0.00,2.77,-0.73,-3.80,0.00,-1.10,-10.71,0.42,-7.14,20.17,-36.42
33612521,-0.093,-0.096,1.033,-0.72,-10.37,0.42,0.68,3.77,1260,1260,1327,1217,1265,1231,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.77,-0.68,-3.77,0.00,-0.72,-10.37,0.42,-19.76,12.42,-36.44
33616521,-0.082,-0.035,0.880,0.32,-10.00,-0.33,0.64,3.75,1260,1260,1330,1212,1258,1240,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.76,-0.64,-3.75,0.00,0.32,-10.00,-0.33,-25.56,11.97,-34.92
33620521,-0.041,0.007,1.021,-1.42,-10.38,-0.60,0.63,3.66,1260,1260,1315,1241,1273,1211,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.76,-0.63,-3.66,0.00,-1.42,-10.38,-0.60,-3.44,18.55,-34.35
33624521,-0.063,-0.016,1.133,-0.74,-10.91,-0.51,0.58,3.60,1260,1260,1335,1225,1253,1227,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.75,-0.58,-3.60,0.00,-0.74,-10.91,-0.51,-21.89,20.07,-34.51
33628521,-0.142,0.045,1.152,0.53,-10.81,-0.96,0.61,3.60,1260,1260,1334,1214,1252,1240,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.75,-0.61,-3.60,0.00,0.53,-10.81,-0.96,-27.85,14.91,-33.56
33632521,-0.195,0.075,1.089,-0.93,-10.69,-0.71,0.62,3.60,1260,1260,1314,1234,1274,1218,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.75,-0.62,-3.60,0.00,-0.93,-10.69,-0.71,-6.20,14.67,-34.03
33636521,-0.129,0.017,0.909,-0.60,-10.66,-0.57,0.62,3.60,1260,1260,1328,1222,1260,1230,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.75,-0.62,-3.60,0.00,-0.60,-10.66,-0.57,-19.79,15.44,-34.28
33640521,-0.041,0.024,0.820,0.58,-10.49,-1.46,0.66,3.53,1260,1260,1333,1215,1251,1241,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.74,-0.66,-3.53,0.00,0.58,-10.49,-1.46,-27.46,14.96,-32.43
33644521,-0.026,-0.006,1.015,-0.98,-10.17,-1.91,0.64,3.45,1260,1260,1309,1237,1273,1221,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.73,-0.64,-3.45,0.00,-0.98,-10.17,-1.91,-5.10,13.77,-31.45
33648521,-0.071,-0.011,1.148,-1.01,-10.86,-1.50,0.59,3.41,1260,1260,1329,1233,1255,1223,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.72,-0.59,-3.41,0.00,-1.01,-10.86,-1.50,-16.34,21.83,-32.19
33652521,-0.102,0.071,1.130,0.35,-11.46,-1.64,0.63,3.39,1260,1260,1340,1222,1242,1236,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.72,-0.63,-3.39,0.00,0.35,-11.46,-1.64,-28.58,21.52,-31.82
33656521,-0.138,0.114,1.030,-1.04,-10.56,-2.00,0.66,3.38,1260,1260,1306,1232,1276,1226,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.71,-0.66,-3.38,0.00,-1.04,-10.56,-2.00,-6.82,9.59,-31.01
33660521,-0.081,-0.002,0.921,-1.07,-10.60,-1.85,0.64,3.37,1260,1260,1323,1229,1259,1229,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.70,-0.64,-3.37,0.00,-1.07,-10.60,-1.85,-16.54,16.73,-31.22
33664521,-0.008,-0.110,0.804,-0.16,-10.96,-1.95,0.59,3.32,1260,1260,1333,1225,1247,1235,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.69,-0.59,-3.32,0.00,-0.16,-10.96,-1.95,-24.09,19.96,-30.92
33668521,-0.035,-0.069,1.071,-1.38,-9.85,-2.65,0.54,3.26,1260,1260,1304,1232,1274,1230,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.68,-0.54,-3.26,0.00,-1.38,-9.85,-2.65,-7.12,8.09,-29.41
33672521,-0.123,-0.041,1.182,-1.15,-10.94,-2.54,0.51,3.25,1260,1260,1332,1238,1246,1224,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.67,-0.51,-3.25,0.00,-1.15,-10.94,-2.54,-18.21,25.28,-29.50
33676521,-0.110,0.059,1.009,0.22,-11.87,-2.41,0.54,3.24,1260,1260,1342,1228,1236,1234,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.66,-0.54,-3.24,0.00,0.22,-11.87,-2.41,-28.42,25.04,-29.65
33680521,-0.077,0.126,1.057,-1.05,-9.89,-3.04,0.58,3.21,1260,1260,1296,1226,1280,1238,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.65,-0.58,-3.21,0.00,-1.05,-9.89,-3.04,-7.65,1.77,-28.24
33684521,-0.070,-0.057,0.985,-1.04,-10.27,-2.96,0.53,3.17,1260,1260,1323,1235,1253,1229,0,1500,1500,1260,1500,3987,0.00,0.00,2.63,-0.53,-3.17,0.00,-1.04,-10.27,-2.96,-16.60,19.96,-28.25
33688521,-0.024,-0.143,0.773,-0.13,-10.89,-2.73,0.48,3.12,1259,1259,1332,1230,1242,1232,0,1500,1500,1259,1500,4294967284,0.00,0.00,2.62,-0.48,-3.12,0.00,-0.13,-10.89,-2.73,-23.97,22.49,-28.59
33692521,-0.037,-0.095,1.140,-0.97,-9.06,-3.45,0.43,3.08,1259,1259,1297,1225,1273,1241,0,1500,1500,1259,1500,4294967285,0.00,0.00,2.60,-0.43,-3.08,0.00,-0.97,-9.06,-3.45,-10.19,2.78,-26.98
33696521,-0.099,0.006,1.201,-0.31,-10.91,-3.72,0.43,3.08,1260,1260,1339,1243,1233,1225,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.59,-0.43,-3.08,0.00,-0.31,-10.91,-3.72,-22.31,31.51,-26.26
33700521,-0.072,0.098,0.946,0.45,-11.52,-3.91,0.47,3.04,1260,1260,1332,1234,1238,1236,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.57,-0.47,-3.04,0.00,0.45,-11.52,-3.91,-24.06,23.19,-25.69
33704521,-0.038,0.075,1.069,-0.66,-8.87,-4.26,0.51,3.00,1259,1259,1289,1223,1277,1247,0,1500,1500,1259,1500,4294967284,0.00,0.00,2.56,-0.51,-3.00,0.00,-0.66,-8.87,-4.26,-9.12,-3.18,-24.79
33708521,-0.052,-0.005,1.006,-0.48,-9.88,-4.12,0.47,2.95,1260,1260,1327,1243,1241,1229,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.54,-0.47,-2.95,0.00,-0.48,-9.88,-4.12,-18.19,25.19,-24.87
33712521,-0.076,-0.072,0.743,0.07,-10.28,-3.93,0.42,2.93,1259,1259,1325,1233,1243,1235,0,1500,1500,1259,1500,4294967284,0.00,0.00,2.52,-0.42,-2.93,0.00,0.07,-10.28,-3.93,-21.50,20.82,-25.07
33716521,-0.070,-0.035,1.009,-0.25,-8.46,-4.63,0.38,2.92,1259,1259,1298,1224,1266,1248,0,1500,1500,1259,1500,4294967283,0.00,0.00,2.50,-0.38,-2.92,0.00,-0.25,-8.46,-4.63,-14.71,2.81,-23.44
33720521,-0.027,0.058,1.123,-0.06,-9.87,-5.23,0.42,2.85,1260,1260,1328,1248,1234,1230,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.48,-0.42,-2.85,0.00,-0.06,-9.87,-5.23,-19.27,28.64,-21.99
33724521,-0.038,0.056,0.885,0.74,-10.46,-4.93,0.47,2.81,1260,1260,1328,1236,1236,1240,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.46,-0.47,-2.81,0.00,0.74,-10.46,-4.93,-24.66,22.94,-22.34
33728521,-0.001,0.055,0.998,-0.15,-7.74,-5.10,0.50,2.74,1260,1260,1289,1225,1273,1253,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.44,-0.50,-2.74,0.00,-0.15,-7.74,-5.10,-11.09,-3.77,-21.76
33732521,0.009,0.037,1.046,-0.55,-8.26,-5.03,0.51,2.67,1260,1260,1316,1246,1246,1232,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.43,-0.51,-2.67,0.00,-0.55,-8.26,-5.03,-14.40,21.11,-21.66
33736521,-0.045,-0.056,0.723,0.58,-9.42,-4.55,0.47,2.64,1260,1260,1334,1238,1230,1238,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.40,-0.47,-2.64,0.00,0.58,-9.42,-4.55,-26.34,26.66,-22.41
33740521,-0.072,0.013,0.870,0.26,-6.76,-5.45,0.48,2.66,1260,1260,1291,1221,1269,1259,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.38,-0.48,-2.66,0.00,0.26,-6.76,-5.45,-15.59,-4.43,-20.35
33744521,-0.039,0.057,1.173,0.12,-7.60,-5.63,0.52,2.61,1260,1260,1319,1247,1239,1235,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.36,-0.52,-2.61,0.00,0.12,-7.60,-5.63,-17.06,23.01,-19.71
33748521,-0.020,0.007,0.824,0.87,-8.84,-4.92,0.52,2.53,1260,1260,1331,1243,1229,1237,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.34,-0.52,-2.53,0.00,0.87,-8.84,-4.92,-24.14,27.44,-20.89
33752521,-0.073,-0.001,0.898,-0.07,-5.57,-5.14,0.51,2.56,1260,1260,1281,1221,1279,1259,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.32,-0.51,-2.56,0.00,-0.07,-5.57,-5.14,-10.58,-9.76,-20.22
33756521,-0.039,-0.024,1.037,0.11,-6.06,-5.12,0.46,2.52,1260,1260,1316,1242,1242,1240,0,1500,1500,1260,1500,4294967285,0.00,0.00,2.30,-0.46,-2.52,0.00,0.11,-6.06,-5.12,-18.81,19.33,-20.00
33760521,-0.047,-0.075,0.665,-0.13,-7.05,-4.83,0.42,2.50,1260,1260,1318,1248,1242,1232,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.28,-0.42,-2.50,0.00,-0.13,-7.05,-4.83,-15.50,23.88,-20.35
33764521,-0.116,-0.076,0.928,-0.20,-4.75,-5.31,0.38,2.52,1260,1260,1293,1223,1265,1259,0,1500,1500,1260,1500,4294967283,0.00,0.00,2.25,-0.38,-2.52,0.00,-0.20,-4.75,-5.31,-16.71,-2.95,-19.13
33768521,-0.081,0.091,1.225,0.16,-5.46,-5.25,0.42,2.51,1260,1260,1319,1241,1239,1241,0,1500,1500,1260,1500,4294967284,0.00,0.00,2.23,-0.42,-2.51,0.00,0.16,-5.46,-5.25,-20.83,20.43,-19.00
33772521,-0.139,0.097,0.814,-0.87,-6.54,-4.45,0.45,2.52,1259,1259,1312,1254,1246,1224,0,1500,1500,1259,1500,4294967283,0.00,0.00,2.22,-0.45,-2.52,0.00,-0.87,-6.54,-4.45,-9.58,24.02,-20.39
33776521,-0.097,0.050,0.900,-1.14,-4.23,-4.58,0.47,2.54,1259,1259,1289,1223,1267,1257,0,1500,1500,1259,1500,4294967284,0.00,0.00,2.20,-0.47,-2.54,0.00,-1.14,-4.23,-4.58,-14.95,-3.32,-19.91
