t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_deg,pitch_deg,throttle_us,motor_us,m1,m2,m3,m4,mode,rc_roll,rc_pitch,rc_throttle,rc_yaw,rc_age_us,att_sp_roll,att_sp_pitch,att_sp_yaw,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_meas_roll,rate_meas_pitch,rate_meas_yaw,rate_out_roll,rate_out_pitch,rate_out_yaw
56952449,0.109,-0.029,1.033,-0.09,0.01,0.03,-1.47,-6.07,989,1100,1115,1087,1083,1115,0,1500,1500,989,1500,991,0.00,0.00,1.07,1.47,6.07,0.00,-0.09,0.01,0.03,15.60,1.98,1.21
56956449,0.110,-0.027,1.035,-0.08,-0.01,0.02,-1.50,-6.07,989,1100,1111,1105,1087,1097,0,1500,1500,989,1500,989,0.00,0.00,1.07,1.50,6.07,0.00,-0.08,-0.01,0.02,4.42,8.65,1.50
56960449,0.112,-0.025,1.034,-0.06,-0.01,0.03,-1.47,-6.10,989,1100,1106,1120,1096,1078,0,1500,1500,989,1500,990,0.00,0.00,1.07,1.47,6.10,0.00,-0.06,-0.01,0.03,-8.88,13.44,-1.61
56964449,0.111,-0.023,1.031,-0.05,0.01,0.06,-1.43,-6.12,989,1100,1099,1111,1105,1085,0,1500,1500,989,1500,4990,0.00,0.00,1.06,1.43,6.12,0.00,-0.05,0.01,0.06,-8.55,5.79,-2.27
56968449,0.109,-0.021,1.028,-0.08,0.02,0.09,-1.38,-6.11,989,1100,1104,1100,1102,1094,0,1500,1500,989,1500,991,0.00,0.00,1.06,1.38,6.11,0.00,-0.08,0.02,0.09,-1.49,2.65,-3.10
56972449,0.108,-0.021,1.027,-0.07,0.01,0.09,-1.34,-6.09,989,1100,1093,1111,1107,1089,0,1500,1500,989,1500,990,0.00,0.00,1.06,1.34,6.09,0.00,-0.07,0.01,0.09,-9.08,2.71,-0.73
56976449,0.111,-0.026,1.023,-0.04,-0.01,0.10,-1.33,-6.10,989,1100,1107,1117,1095,1081,0,1500,1500,989,1500,990,0.00,0.00,1.05,1.33,6.10,0.00,-0.04,-0.01,0.10,-6.38,12.70,-1.35
56980449,0.113,-0.028,1.023,-0.06,-0.00,0.08,-1.37,-6.13,989,1100,1120,1100,1076,1104,0,1500,1500,989,1500,991,0.00,0.00,1.06,1.37,6.13,0.00,-0.06,-0.00,0.08,12.37,10.91,2.56
56984449,0.108,-0.027,1.024,-0.01,-0.02,0.03,-1.41,-6.12,989,1100,1100,1112,1090,1098,0,1500,1500,989,1500,990,0.00,0.00,1.06,1.41,6.12,0.00,-0.01,-0.02,0.03,-1.17,6.13,5.15
56988449,0.109,-0.024,1.025,-0.06,0.02,-0.01,-1.40,-6.08,989,1100,1098,1086,1096,1120,0,1500,1500,989,1500,990,0.00,0.00,1.06,1.40,6.08,0.00,-0.06,0.02,-0.01,9.95,-8.14,3.73
56992449,0.111,-0.021,1.029,-0.04,0.01,-0.02,-1.35,-6.09,989,1100,1096,1120,1102,1082,0,1500,1500,989,1500,990,0.00,0.00,1.06,1.35,6.09,0.00,-0.04,0.01,-0.02,-11.49,8.91,1.00
56996449,0.112,-0.016,1.033,-0.04,0.02,-0.01,-1.31,-6.10,989,1100,1100,1112,1102,1086,0,1500,1500,989,1500,990,0.00,0.00,1.05,1.31,6.10,0.00,-0.04,0.02,-0.01,-7.00,6.66,-1.23
57000449,0.114,-0.015,1.033,-0.02,-0.01,0.05,-1.26,-6.11,989,1100,1109,1121,1101,1069,0,1500,1500,989,1500,991,0.00,0.00,1.05,1.26,6.11,0.00,-0.02,-0.01,0.05,-11.16,15.11,-5.91
57004449,0.112,-0.015,1.031,-0.02,-0.03,0.11,-1.22,-6.12,989,1100,1109,1113,1103,1075,0,1500,1500,989,1500,990,0.00,0.00,1.04,1.22,6.12,0.00,-0.02,-0.03,0.11,-8.76,11.96,-6.55
57008449,0.109,-0.016,1.029,-0.01,-0.03,0.14,-1.18,-6.12,989,1100,1099,1111,1107,1083,0,1500,1500,989,1500,4990,0.00,0.00,1.04,1.18,6.12,0.00,-0.01,-0.03,0.14,-9.99,5.20,-3.07
57012449,0.108,-0.019,1.031,0.02,-0.01,0.16,-1.14,-6.09,989,1100,1088,1106,1114,1092,0,1500,1500,989,1500,8990,0.00,0.00,1.04,1.14,6.09,0.00,0.02,-0.01,0.16,-10.74,-3.62,-1.38
57016449,0.107,-0.021,1.031,0.02,-0.01,0.14,-1.13,-6.05,989,1100,1096,1100,1102,1102,0,1500,1500,989,1500,12990,0.00,0.00,1.04,1.13,6.05,0.00,0.02,-0.01,0.14,-1.50,-2.31,1.35
57020449,0.107,-0.022,1.031,-0.01,0.01,0.10,-1.16,-6.01,989,1100,1103,1085,1091,1121,0,1500,1500,989,1500,990,0.00,0.00,1.04,1.16,6.01,0.00,-0.01,0.01,0.10,12.10,-6.04,3.94
57024449,0.109,-0.022,1.031,-0.04,0.03,0.04,-1.20,-6.01,989,1100,1113,1091,1075,1121,0,1500,1500,989,1500,4990,0.00,0.00,1.04,1.20,6.01,0.00,-0.04,0.03,0.04,17.09,2.69,6.03
57028449,0.109,-0.023,1.032,-0.03,0.00,0.01,-1.25,-6.02,989,1100,1118,1108,1078,1096,0,1500,1500,989,1500,8990,0.00,0.00,1.05,1.25,6.02,0.00,-0.03,0.00,0.01,7.70,13.29,2.82
57032449,0.108,-0.023,1.032,-0.02,0.01,-0.01,-1.28,-6.00,989,1100,1103,1097,1093,1107,0,1500,1500,989,1500,989,0.00,0.00,1.05,1.28,6.00,0.00,-0.02,0.01,-0.01,5.55,-0.23,2.23
57036449,0.109,-0.023,1.030,-0.01,0.00,-0.02,-1.27,-6.01,989,1100,1107,1111,1091,1091,0,1500,1500,989,1500,991,0.00,0.00,1.05,1.27,6.01,0.00,-0.01,0.00,-0.02,-1.61,9.95,1.04
57040449,0.110,-0.022,1.029,-0.03,0.01,0.01,-1.24,-6.05,989,1100,1114,1110,1090,1086,0,1500,1500,989,1500,990,0.00,0.00,1.05,1.24,6.05,0.00,-0.03,0.01,0.01,-0.62,12.90,-2.64
57044449,0.109,-0.021,1.031,-0.04,-0.01,0.04,-1.20,-6.05,989,1100,1106,1112,1100,1082,0,1500,1500,989,1500,991,0.00,0.00,1.04,1.20,6.05,0.00,-0.04,-0.01,0.04,-6.36,9.73,-3.47
57048449,0.108,-0.021,1.031,-0.03,-0.02,0.08,-1.17,-6.02,989,1100,1098,1102,1108,1092,0,1500,1500,989,1500,991,0.00,0.00,1.04,1.17,6.02,0.00,-0.03,-0.02,0.08,-5.71,0.22,-3.92
57052449,0.108,-0.021,1.031,-0.04,-0.00,0.11,-1.18,-6.00,989,1100,1108,1092,1098,1102,0,1500,1500,989,1500,992,0.00,0.00,1.04,1.18,6.00,0.00,-0.04,-0.00,0.11,5.27,-0.30,-3.42
57056449,0.108,-0.023,1.033,-0.06,0.01,0.12,-1.22,-5.98,989,1100,1112,1088,1088,1112,0,1500,1500,989,1500,990,0.00,0.00,1.05,1.22,5.98,0.00,-0.06,0.01,0.12,12.35,-0.60,-1.00
57060449,0.107,-0.024,1.033,-0.05,0.00,0.10,-1.27,-5.96,989,1100,1111,1097,1087,1105,0,1500,1500,989,1500,991,0.00,0.00,1.05,1.27,5.96,0.00,-0.05,0.00,0.10,8.09,4.48,1.52
57064449,0.106,-0.025,1.033,-0.05,0.01,0.07,-1.30,-5.93,989,1100,1103,1095,1091,1111,0,1500,1500,989,1500,992,0.00,0.00,1.06,1.30,5.93,0.00,-0.05,0.01,0.07,7.61,-1.78,3.85
57068449,0.106,-0.024,1.038,-0.05,0.03,0.04,-1.32,-5.89,989,1100,1099,1091,1097,1113,0,1500,1500,989,1500,990,0.00,0.00,1.06,1.32,5.89,0.00,-0.05,0.03,0.04,6.84,-5.76,2.83
57072449,0.106,-0.022,1.042,-0.06,0.01,0.03,-1.29,-5.86,989,1100,1099,1105,1101,1095,0,1500,1500,989,1500,988,0.00,0.00,1.06,1.29,5.86,0.00,-0.06,0.01,0.03,-3.19,2.44,0.54
57076449,0.107,-0.019,1.043,-0.06,-0.00,0.03,-1.24,-5.85,989,1100,1099,1115,1101,1085,0,1500,1500,989,1500,991,0.00,0.00,1.05,1.24,5.85,0.00,-0.06,-0.00,0.03,-8.68,7.40,0.02
57080449,0.105,-0.017,1.039,-0.08,-0.01,0.04,-1.20,-5.84,989,1100,1104,1108,1098,1090,0,1500,1500,989,1500,991,0.00,0.00,1.05,1.20,5.84,0.00,-0.08,-0.01,0.04,-3.75,6.10,-1.02
57084449,0.105,-0.016,1.033,-0.10,-0.01,0.06,-1.15,-5.84,989,1100,1103,1103,1101,1093,0,1500,1500,989,1500,992,0.00,0.00,1.04,1.15,5.84,0.00,-0.10,-0.01,0.06,-2.29,3.26,-2.38
57088449,0.106,-0.017,1.034,-0.10,-0.02,0.08,-1.11,-5.84,989,1100,1103,1115,1101,1081,0,1500,1500,989,1500,1990,0.00,0.00,1.04,1.11,5.84,0.00,-0.10,-0.02,0.08,-8.03,9.97,-2.16
57092449,0.107,-0.018,1.035,-0.09,-0.04,0.11,-1.07,-5.86,989,1100,1105,1119,1099,1077,0,1500,1500,989,1500,989,0.00,0.00,1.03,1.07,5.86,0.00,-0.09,-0.04,0.11,-9.97,12.06,-2.90
57096449,0.107,-0.020,1.035,-0.10,-0.05,0.11,-1.08,-5.88,989,1100,1120,1106,1080,1094,0,1500,1500,989,1500,4989,0.00,0.00,1.04,1.08,5.88,0.00,-0.10,-0.05,0.11,7.03,13.68,-0.19
57100449,0.105,-0.021,1.035,-0.10,-0.04,0.08,-1.12,-5.85,989,1100,1104,1092,1092,1112,0,1500,1500,989,1500,990,0.00,0.00,1.04,1.12,5.85,0.00,-0.10,-0.04,0.08,8.56,-2.37,2.71
57104449,0.105,-0.019,1.036,-0.12,-0.04,0.07,-1.10,-5.82,989,1100,1099,1101,1099,1101,0,1500,1500,989,1500,989,0.00,0.00,1.04,1.10,5.82,0.00,-0.12,-0.04,0.07,-0.12,-0.30,1.70
57108449,0.108,-0.017,1.035,-0.11,-0.05,0.05,-1.06,-5.84,989,1100,1102,1120,1096,1082,0,1500,1500,989,1500,990,0.00,0.00,1.03,1.06,5.84,0.00,-0.11,-0.05,0.05,-8.82,11.46,1.92
57112449,0.109,-0.015,1.032,-0.11,-0.03,0.01,-1.02,-5.87,989,1100,1101,1115,1093,1091,0,1500,1500,989,1500,989,0.00,0.00,1.03,1.02,5.87,0.00,-0.11,-0.03,0.01,-4.96,8.01,3.55
57116449,0.107,-0.014,1.027,-0.16,-0.03,0.00,-0.98,-5.89,989,1100,1109,1107,1091,1093,0,1500,1500,989,1500,989,0.00,0.00,1.03,0.98,5.89,0.00,-0.16,-0.03,0.00,1.96,8.79,0.86
57120449,0.105,-0.012,1.022,-0.19,-0.03,0.01,-0.93,-5.89,989,1100,1104,1106,1096,1094,0,1500,1500,989,1500,990,0.00,0.00,1.02,0.93,5.89,0.00,-0.19,-0.03,0.01,-1.80,5.84,-0.21
57124449,0.104,-0.013,1.016,-0.18,-0.06,0.03,-0.89,-5.88,989,1100,1105,1119,1099,1077,0,1500,1500,989,1500,988,0.00,0.00,1.02,0.89,5.88,0.00,-0.18,-0.06,0.03,-9.73,12.62,-2.70
57128449,0.105,-0.018,1.013,-0.17,-0.06,0.06,-0.89,-5.88,989,1100,1108,1102,1098,1092,0,1500,1500,989,1500,992,0.00,0.00,1.02,0.89,5.88,0.00,-0.17,-0.06,0.06,-0.15,5.87,-3.15
57132449,0.105,-0.022,1.013,-0.18,-0.04,0.10,-0.94,-5.89,989,1100,1118,1088,1088,1106,0,1500,1500,989,1500,992,0.00,0.00,1.02,0.94,5.89,0.00,-0.18,-0.04,0.10,12.52,3.21,-3.61
57136449,0.105,-0.024,1.014,-0.17,-0.05,0.09,-0.98,-5.89,989,1100,1114,1100,1086,1100,0,1500,1500,989,1500,990,0.00,0.00,1.03,0.98,5.89,0.00,-0.17,-0.05,0.09,7.26,7.80,0.51
57140449,0.106,-0.028,1.014,-0.13,-0.05,0.09,-1.03,-5.90,990,1100,1109,1105,1091,1095,0,1500,1500,990,1500,990,0.00,0.00,1.03,1.03,5.90,0.00,-0.13,-0.05,0.09,2.79,7.44,-0.31
57144449,0.107,-0.031,1.013,-0.11,-0.04,0.10,-1.08,-5.90,998,1100,1112,1098,1088,1102,0,1500,1500,998,1500,990,0.00,0.00,1.04,1.08,5.90,0.00,-0.11,-0.04,0.10,7.81,5.45,-0.28
57148449,0.108,-0.032,1.014,-0.12,-0.02,0.08,-1.12,-5.91,998,1100,1113,1093,1085,1109,0,1500,1500,998,1500,992,0.00,0.00,1.04,1.12,5.91,0.00,-0.12,-0.02,0.08,11.55,3.88,1.70
57152449,0.111,-0.031,1.018,-0.10,-0.04,0.06,-1.16,-5.93,1005,1100,1116,1108,1082,1094,0,1500,1500,1005,1500,991,0.00,0.00,1.05,1.16,5.93,0.00,-0.10,-0.04,0.06,5.49,12.31,1.48
57156449,0.111,-0.030,1.020,-0.09,-0.04,0.04,-1.21,-5.95,1005,1100,1117,1105,1079,1099,0,1500,1500,1005,1500,989,0.00,0.00,1.05,1.21,5.95,0.00,-0.09,-0.04,0.04,8.76,11.53,2.49
57160449,0.111,-0.030,1.022,-0.09,-0.03,0.03,-1.25,-5.97,1006,1100,1116,1098,1084,1102,0,1500,1500,1006,1500,989,0.00,0.00,1.06,1.25,5.97,0.00,-0.09,-0.03,0.03,9.14,7.94,0.32
57164449,0.110,-0.030,1.023,-0.10,-0.03,0.04,-1.29,-5.99,1015,1100,1121,1097,1081,1101,0,1500,1500,1015,1500,990,0.00,0.00,1.06,1.29,5.99,0.00,-0.10,-0.03,0.04,11.01,9.67,-1.10
57168449,0.110,-0.028,1.022,-0.08,-0.04,0.06,-1.33,-6.01,1015,1100,1118,1104,1084,1094,0,1500,1500,1015,1500,989,0.00,0.00,1.07,1.33,6.01,0.00,-0.08,-0.04,0.06,6.52,11.55,-1.84
57172449,0.109,-0.027,1.018,-0.07,-0.04,0.07,-1.37,-6.03,1015,1100,1118,1102,1084,1096,0,1500,1500,1015,1500,990,0.00,0.00,1.07,1.37,6.03,0.00,-0.07,-0.04,0.07,7.97,10.39,-1.06
57176449,0.108,-0.028,1.016,-0.04,-0.06,0.09,-1.42,-6.04,1023,1100,1116,1106,1086,1092,0,1500,1500,1023,1500,991,0.00,0.00,1.07,1.42,6.04,0.00,-0.04,-0.06,0.09,4.71,11.43,-1.75
57180449,0.106,-0.028,1.017,-0.02,-0.07,0.10,-1.46,-6.02,1024,1100,1111,1097,1091,1101,0,1500,1500,1024,1500,990,0.00,0.00,1.08,1.46,6.02,0.00,-0.02,-0.07,0.10,6.06,4.52,-1.68
57184449,0.104,-0.027,1.019,-0.01,-0.06,0.10,-1.47,-5.98,1024,1100,1099,1095,1101,1105,0,1500,1500,1024,1500,991,0.00,0.00,1.08,1.47,5.98,0.00,-0.01,-0.06,0.10,2.47,-3.43,0.77
57188449,0.102,-0.026,1.021,-0.03,-0.05,0.08,-1.48,-5.94,1025,1100,1099,1091,1099,1111,0,1500,1500,1025,1500,987,0.00,0.00,1.08,1.48,5.94,0.00,-0.03,-0.05,0.08,5.01,-5.50,1.92
57192449,0.102,-0.026,1.022,-0.04,-0.05,0.05,-1.48,-5.89,1025,1100,1099,1095,1097,1109,0,1500,1500,1025,1500,990,0.00,0.00,1.08,1.48,5.89,0.00,-0.04,-0.05,0.05,4.18,-3.63,2.69
57196449,0.104,-0.025,1.024,-0.05,-0.06,0.03,-1.46,-5.85,1026,1100,1099,1103,1097,1101,0,1500,1500,1026,1500,992,0.00,0.00,1.08,1.46,5.85,0.00,-0.05,-0.06,0.03,-0.37,1.95,2.17
57200449,0.107,-0.026,1.025,-0.06,-0.08,0.02,-1.44,-5.88,1026,1100,1113,1115,1087,1085,0,1500,1500,1026,1500,991,0.00,0.00,1.08,1.44,5.88,0.00,-0.06,-0.08,0.02,-1.09,14.38,0.91
57204449,0.107,-0.027,1.025,-0.05,-0.08,0.02,-1.48,-5.91,1027,1100,1118,1104,1082,1096,0,1500,1500,1027,1500,988,0.00,0.00,1.08,1.48,5.91,0.00,-0.05,-0.08,0.02,7.35,11.31,-0.54
57208449,0.108,-0.027,1.024,-0.05,-0.06,0.03,-1.49,-5.95,1027,1100,1116,1106,1086,1092,0,1500,1500,1027,1500,992,0.00,0.00,1.08,1.49,5.95,0.00,-0.05,-0.06,0.03,4.09,11.72,-1.25
57212449,0.109,-0.026,1.027,-0.05,-0.06,0.06,-1.47,-5.99,1027,1100,1113,1113,1091,1083,0,1500,1500,1027,1500,990,0.00,0.00,1.08,1.47,5.99,0.00,-0.05,-0.06,0.06,-2.29,13.46,-2.86
57216449,0.109,-0.024,1.030,-0.03,-0.08,0.07,-1.44,-6.02,1027,1100,1107,1123,1095,1075,0,1500,1500,1027,1500,990,0.00,0.00,1.08,1.44,6.02,0.00,-0.03,-0.08,0.07,-9.21,15.40,-1.27
57220449,0.109,-0.024,1.031,-0.01,-0.07,0.07,-1.39,-6.03,1028,1100,1095,1115,1105,1085,0,1500,1500,1028,1500,990,0.00,0.00,1.07,1.39,6.03,0.00,-0.01,-0.07,0.07,-10.81,5.27,0.79
57224449,0.109,-0.025,1.032,-0.02,-0.06,0.06,-1.39,-6.01,1028,1100,1104,1100,1096,1100,0,1500,1500,1028,1500,991,0.00,0.00,1.07,1.39,6.01,0.00,-0.02,-0.06,0.06,2.16,2.16,0.25
57228449,0.110,-0.026,1.033,0.00,-0.05,0.04,-1.43,-6.05,1029,1100,1112,1106,1086,1096,0,1500,1500,1029,1500,991,0.00,0.00,1.08,1.43,6.05,0.00,0.00,-0.05,0.04,4.30,9.85,1.89
57232449,0.109,-0.027,1.033,0.01,-0.06,0.02,-1.46,-6.03,1029,1100,1108,1100,1088,1104,0,1500,1500,1029,1500,989,0.00,0.00,1.08,1.46,6.03,0.00,0.01,-0.06,0.02,6.86,4.55,2.17
57236449,0.108,-0.027,1.031,0.01,-0.03,0.02,-1.48,-5.99,1029,1100,1097,1087,1103,1113,0,1500,1500,1029,1500,4989,0.00,0.00,1.08,1.48,5.99,0.00,0.01,-0.03,0.02,5.73,-8.70,0.29
57240449,0.108,-0.027,1.030,-0.01,-0.02,0.02,-1.51,-5.96,1030,1100,1108,1088,1092,1112,0,1500,1500,1030,1500,990,0.00,0.00,1.09,1.51,5.96,0.00,-0.01,-0.02,0.02,10.27,-2.24,0.24
57244449,0.109,-0.027,1.031,-0.00,-0.04,0.03,-1.51,-6.00,1030,1100,1120,1118,1082,1080,0,1500,1500,1030,1500,991,0.00,0.00,1.09,1.51,6.00,0.00,-0.00,-0.04,0.03,0.95,19.51,-1.33
57248449,0.110,-0.026,1.031,-0.03,-0.04,0.04,-1.50,-6.04,1031,1100,1118,1110,1084,1088,0,1500,1500,1031,1500,990,0.00,0.00,1.09,1.50,6.04,0.00,-0.03,-0.04,0.04,3.78,14.47,-1.57
57252449,0.110,-0.025,1.030,-0.04,-0.00,0.05,-1.45,-6.06,1038,1100,1097,1105,1103,1095,0,1500,1500,1038,1500,991,0.00,0.00,1.08,1.45,6.06,0.00,-0.04,-0.00,0.05,-4.18,1.61,-0.62
57256449,0.110,-0.024,1.031,-0.04,0.00,0.05,-1.41,-6.06,1038,1100,1096,1114,1104,1086,0,1500,1500,1038,1500,4991,0.00,0.00,1.08,1.41,6.06,0.00,-0.04,0.00,0.05,-9.54,5.90,-0.07
57260449,0.110,-0.022,1.032,-0.03,0.01,0.06,-1.36,-6.06,1038,1100,1097,1111,1105,1087,0,1500,1500,1038,1500,990,0.00,0.00,1.07,1.36,6.06,0.00,-0.03,0.01,0.06,-8.53,4.53,-1.48
57264449,0.109,-0.019,1.032,-0.03,0.03,0.08,-1.32,-6.06,1039,1100,1094,1106,1110,1090,0,1500,1500,1039,1500,990,0.00,0.00,1.07,1.32,6.06,0.00,-0.03,0.03,0.08,-8.43,0.51,-2.08
57268449,0.107,-0.016,1.029,-0.06,0.05,0.08,-1.27,-6.04,1040,1100,1099,1101,1101,1099,0,1500,1500,1040,1500,992,0.00,0.00,1.06,1.27,6.04,0.00,-0.06,0.05,0.08,-1.89,0.82,0.79
57272449,0.106,-0.016,1.028,-0.07,0.07,0.07,-1.23,-6.03,1040,1100,1095,1103,1105,1097,0,1500,1500,1040,1500,4992,0.00,0.00,1.06,1.23,6.03,0.00,-0.07,0.07,0.07,-4.69,-1.63,0.90
57276449,0.104,-0.016,1.027,-0.08,0.05,0.07,-1.19,-6.00,1040,1100,1100,1108,1100,1092,0,1500,1500,1040,1500,8992,0.00,0.00,1.06,1.19,6.00,0.00,-0.08,0.05,0.07,-4.90,4.22,-0.18
57280449,0.101,-0.016,1.026,-0.06,0.02,0.07,-1.16,-5.97,1048,1100,1097,1111,1103,1089,0,1500,1500,1048,1500,991,0.00,0.00,1.05,1.16,5.97,0.00,-0.06,0.02,0.07,-7.10,4.98,-0.60
57284449,0.099,-0.018,1.025,-0.05,0.03,0.06,-1.14,-5.93,1048,1100,1091,1103,1107,1099,0,1500,1500,1048,1500,989,0.00,0.00,1.05,1.14,5.93,0.00,-0.05,0.03,0.06,-5.04,-3.76,1.56
57288449,0.097,-0.018,1.027,-0.05,0.01,0.06,-1.13,-5.88,1048,1100,1098,1102,1102,1098,0,1500,1500,1048,1500,4294967289,0.00,0.00,1.05,1.13,5.88,0.00,-0.05,0.01,0.06,-2.02,0.66,-0.43
57292449,0.097,-0.017,1.030,-0.04,0.02,0.05,-1.12,-5.84,1048,1100,1094,1098,1106,1102,0,1500,1500,1048,1500,990,0.00,0.00,1.05,1.12,5.84,0.00,-0.04,0.02,0.05,-2.02,-4.25,0.74
57296449,0.097,-0.021,1.030,-0.05,0.00,0.05,-1.11,-5.79,1048,1100,1100,1100,1100,1100,0,1500,1500,1048,1500,991,0.00,0.00,1.05,1.11,5.79,0.00,-0.05,0.00,0.05,0.60,-0.50,0.54
57300449,0.097,-0.022,1.031,-0.05,0.00,0.06,-1.12,-5.75,1049,1100,1103,1093,1099,1105,0,1500,1500,1049,1500,989,0.00,0.00,1.05,1.12,5.75,0.00,-0.05,0.00,0.06,4.32,-2.83,-1.25
57304449,0.097,-0.019,1.030,-0.05,-0.01,0.07,-1.12,-5.70,1049,1100,1100,1098,1102,1100,0,1500,1500,1049,1500,990,0.00,0.00,1.05,1.12,5.70,0.00,-0.05,-0.01,0.07,-0.47,-1.72,-1.26
57308449,0.104,-0.017,1.032,-0.12,0.01,0.11,-1.08,-5.70,1049,1100,1112,1090,1094,1104,0,1500,1500,1049,1500,992,0.00,0.00,1.05,1.08,5.70,0.00,-0.12,0.01,0.11,8.48,1.43,-3.66
57312449,0.105,-0.017,1.036,-0.11,-0.02,0.11,-1.04,-5.72,1049,1100,1109,1125,1093,1073,0,1500,1500,1049,1500,989,0.00,0.00,1.04,1.04,5.72,0.00,-0.11,-0.02,0.11,-9.61,17.31,-1.06
57316449,0.104,-0.019,1.034,-0.10,-0.04,0.10,-1.03,-5.74,1049,1100,1109,1117,1089,1085,0,1500,1500,1049,1500,4989,0.00,0.00,1.04,1.03,5.74,0.00,-0.10,-0.04,0.10,-3.37,13.90,1.68
57320449,0.103,-0.024,1.033,-0.11,-0.04,0.08,-1.07,-5.74,1049,1100,1113,1093,1085,1109,0,1500,1500,1049,1500,990,0.00,0.00,1.05,1.07,5.74,0.00,-0.11,-0.04,0.08,11.78,3.56,1.16
57324449,0.103,-0.026,1.034,-0.10,-0.03,0.04,-1.12,-5.73,1049,1100,1105,1097,1087,1111,0,1500,1500,1049,1500,990,0.00,0.00,1.05,1.12,5.73,0.00,-0.10,-0.03,0.04,8.81,1.76,4.59
57328449,0.105,-0.025,1.037,-0.08,-0.01,-0.01,-1.16,-5.73,1049,1100,1104,1100,1086,1110,0,1500,1500,1049,1500,992,0.00,0.00,1.06,1.16,5.73,0.00,-0.08,-0.01,-0.01,7.52,2.98,5.09
57332449,0.108,-0.026,1.037,-0.08,-0.03,-0.04,-1.20,-5.75,1049,1100,1119,1109,1077,1095,0,1500,1500,1049,1500,991,0.00,0.00,1.06,1.20,5.75,0.00,-0.08,-0.03,-0.04,7.56,14.60,2.64
57336449,0.108,-0.024,1.033,-0.09,-0.03,-0.03,-1.24,-5.78,1049,1100,1121,1099,1079,1101,0,1500,1500,1049,1500,989,0.00,0.00,1.06,1.24,5.78,0.00,-0.09,-0.03,-0.03,11.30,10.95,-0.62
57340449,0.107,-0.021,1.033,-0.10,-0.02,-0.00,-1.23,-5.82,1050,1100,1117,1107,1089,1087,0,1500,1500,1050,1500,991,0.00,0.00,1.06,1.23,5.82,0.00,-0.10,-0.02,-0.00,2.18,12.26,-3.18
57344449,0.104,-0.016,1.036,-0.08,-0.05,0.05,-1.19,-5.82,1050,1100,1103,1117,1105,1075,0,1500,1500,1050,1500,990,0.00,0.00,1.06,1.19,5.82,0.00,-0.08,-0.05,0.05,-11.26,10.58,-4.97
57348449,0.100,-0.016,1.036,-0.05,-0.05,0.10,-1.15,-5.80,1050,1100,1094,1108,1114,1084,0,1500,1500,1050,1500,991,0.00,0.00,1.05,1.15,5.80,0.00,-0.05,-0.05,0.10,-11.82,1.13,-4.86
57352449,0.099,-0.020,1.033,-0.06,-0.03,0.11,-1.14,-5.75,1050,1100,1095,1093,1107,1105,0,1500,1500,1050,1500,989,0.00,0.00,1.05,1.14,5.75,0.00,-0.06,-0.03,0.11,-0.69,-6.12,-1.67
57356449,0.099,-0.019,1.031,-0.09,-0.02,0.12,-1.13,-5.71,1051,1100,1099,1091,1101,1109,0,1500,1500,1051,1500,990,0.00,0.00,1.05,1.13,5.71,0.00,-0.09,-0.02,0.12,4.15,-5.26,-0.90
57360449,0.098,-0.018,1.031,-0.09,-0.03,0.10,-1.11,-5.67,1052,1100,1097,1103,1101,1099,0,1500,1500,1052,1500,992,0.00,0.00,1.05,1.11,5.67,0.00,-0.09,-0.03,0.10,-2.17,-0.32,1.95
57364449,0.097,-0.020,1.030,-0.08,-0.05,0.06,-1.10,-5.62,1053,1100,1094,1106,1098,1102,0,1500,1500,1053,1500,989,0.00,0.00,1.05,1.10,5.62,0.00,-0.08,-0.05,0.06,-2.64,-0.43,4.14
57368449,0.098,-0.022,1.026,-0.06,-0.05,0.01,-1.12,-5.58,1054,1100,1096,1102,1096,1106,0,1500,1500,1054,1500,990,0.00,0.00,1.05,1.12,5.58,0.00,-0.06,-0.05,0.01,1.83,-1.56,4.58
57372449,0.098,-0.022,1.028,-0.06,-0.04,-0.01,-1.15,-5.55,1054,1100,1102,1094,1094,1110,0,1500,1500,1054,1500,991,0.00,0.00,1.06,1.15,5.55,0.00,-0.06,-0.04,-0.01,6.66,-2.41,2.48
57376449,0.097,-0.020,1.029,-0.04,-0.06,-0.03,-1.15,-5.51,1055,1100,1097,1103,1101,1099,0,1500,1500,1055,1500,990,0.00,0.00,1.06,1.15,5.51,0.00,-0.04,-0.06,-0.03,-2.89,-0.18,1.62
57380449,0.096,-0.020,1.028,-0.03,-0.06,-0.01,-1.13,-5.46,1055,1100,1097,1099,1107,1097,0,1500,1500,1055,1500,991,0.00,0.00,1.05,1.13,5.46,0.00,-0.03,-0.06,-0.01,-3.52,-2.77,-2.05
57384449,0.096,-0.019,1.027,-0.04,-0.04,-0.00,-1.11,-5.42,1057,1100,1094,1094,1106,1106,0,1500,1500,1057,1500,990,0.00,0.00,1.05,1.11,5.42,0.00,-0.04,-0.04,-0.00,-0.21,-6.91,-0.62
57388449,0.097,-0.020,1.026,-0.07,-0.03,0.03,-1.09,-5.38,1057,1100,1101,1091,1105,1103,0,1500,1500,1057,1500,989,0.00,0.00,1.05,1.09,5.38,0.00,-0.07,-0.03,0.03,2.85,-4.03,-3.58
